monster	*index	hirelingAlternateVoice	calc1	*calc1 desc	calc2	*calc2 desc	calc3	*calc3 desc	calc4	*calc4 desc	calc5	*calc5 desc	consumestat1	consumepar1	consumecalc1	consumestat2	consumepar2	consumecalc2	consumestat3	consumepar3	consumecalc3	consumestat4	consumepar4	consumecalc4	consumestat5	consumepar5	consumecalc5	numunderlingcalc	bindchancecalc	BoundStat1	BoundCalc1	BoundStat2	BoundCalc2	BoundStat3	BoundCalc3	BoundStat4	BoundCalc4	BoundStat5	BoundCalc5
goatman7	586		((sksrc('Bind Demon'.sctk)%12)==0)	frame cap condition check	(sksrc('Bind Demon'.blvl)>=(((elte==1)+(elte == 4))?15:((elte== 2)?10:0)))	"monster quality check (0= normal, 1 = unique, 2 = champion, 3 = super unique, 4 = minion)"	sksrc('Bind Demon'.dm34)+(sksrc('Death Mark'.blvl))	skill related % chance increase	((100-hpct)/((elte==1+elte==4)?20:((elte==2)?10:5)))	health missing related chance per monster quality	stat('maxhp'.accr)/256	bitshifted stat	coldresist		sksrc ('Consume'.lvl)*3+5	maxcoldresist		"min(sksrc ('Consume'.lvl)/2+2,10)"										0	(((stat('hitpoints'.accr) * 100)/stat('maxhp'.accr)) >= 99)?0:(sksrc('Bind Demon'.dm34)+((sksrc('Death Mark'.blvl)*sksrc('Bind Demon'.par8))/100)+((100-((stat('hitpoints'.accr) * 100)/stat('maxhp'.accr)))))	maxhp	"((pcl5>13200)?(min(pcl5,13200+(660*(stat('monster_playercount'.accr)-1)))):pcl5)"								
goatman8	587		((sksrc('Bind Demon'.sctk)%12)==0)	frame cap condition check	(sksrc('Bind Demon'.blvl)>=(((elte==1)+(elte == 4))?15:((elte== 2)?10:0)))	"monster quality check (0= normal, 1 = unique, 2 = champion, 3 = super unique, 4 = minion)"	sksrc('Bind Demon'.dm34)+(sksrc('Death Mark'.blvl))	skill related % chance increase	((100-hpct)/((elte==1+elte==4)?20:((elte==2)?10:5)))	health missing related chance per monster quality	stat('maxhp'.accr)/256	bitshifted stat	coldresist		sksrc ('Consume'.lvl)*3+5	maxcoldresist		"min(sksrc ('Consume'.lvl)/2+2,10)"										0	(((stat('hitpoints'.accr) * 100)/stat('maxhp'.accr)) >= 99)?0:(sksrc('Bind Demon'.dm34)+((sksrc('Death Mark'.blvl)*sksrc('Bind Demon'.par8))/100)+((100-((stat('hitpoints'.accr) * 100)/stat('maxhp'.accr)))))	maxhp	"((pcl5>13200)?(min(pcl5,13200+(660*(stat('monster_playercount'.accr)-1)))):pcl5)"								
goatman9	588		((sksrc('Bind Demon'.sctk)%12)==0)	frame cap condition check	(sksrc('Bind Demon'.blvl)>=(((elte==1)+(elte == 4))?15:((elte== 2)?10:0)))	"monster quality check (0= normal, 1 = unique, 2 = champion, 3 = super unique, 4 = minion)"	sksrc('Bind Demon'.dm34)+(sksrc('Death Mark'.blvl))	skill related % chance increase	((100-hpct)/((elte==1+elte==4)?20:((elte==2)?10:5)))	health missing related chance per monster quality	stat('maxhp'.accr)/256	bitshifted stat	fireresist		sksrc ('Consume'.lvl)*3+5	maxfireresist		"min(sksrc ('Consume'.lvl)/2+2,10)"										0	(((stat('hitpoints'.accr) * 100)/stat('maxhp'.accr)) >= 99)?0:(sksrc('Bind Demon'.dm34)+((sksrc('Death Mark'.blvl)*sksrc('Bind Demon'.par8))/100)+((100-((stat('hitpoints'.accr) * 100)/stat('maxhp'.accr)))))	maxhp	"((pcl5>13200)?(min(pcl5,13200+(660*(stat('monster_playercount'.accr)-1)))):pcl5)"								
goatman10	589		((sksrc('Bind Demon'.sctk)%12)==0)	frame cap condition check	(sksrc('Bind Demon'.blvl)>=(((elte==1)+(elte == 4))?15:((elte== 2)?10:0)))	"monster quality check (0= normal, 1 = unique, 2 = champion, 3 = super unique, 4 = minion)"	sksrc('Bind Demon'.dm34)+(sksrc('Death Mark'.blvl))	skill related % chance increase	((100-hpct)/((elte==1+elte==4)?20:((elte==2)?10:5)))	health missing related chance per monster quality	stat('maxhp'.accr)/256	bitshifted stat	coldresist		sksrc ('Consume'.lvl)*3+5	maxcoldresist		"min(sksrc ('Consume'.lvl)/2+2,10)"										0	(((stat('hitpoints'.accr) * 100)/stat('maxhp'.accr)) >= 99)?0:(sksrc('Bind Demon'.dm34)+((sksrc('Death Mark'.blvl)*sksrc('Bind Demon'.par8))/100)+((100-((stat('hitpoints'.accr) * 100)/stat('maxhp'.accr)))))	maxhp	"((pcl5>13200)?(min(pcl5,13200+(660*(stat('monster_playercount'.accr)-1)))):pcl5)"								
cr_archer6	613		((sksrc('Bind Demon'.sctk)%12)==0)	frame cap condition check	(sksrc('Bind Demon'.blvl)>=(((elte==1)+(elte == 4))?15:((elte== 2)?10:0)))	"monster quality check (0= normal, 1 = unique, 2 = champion, 3 = super unique, 4 = minion)"	sksrc('Bind Demon'.dm34)+(sksrc('Death Mark'.blvl))	skill related % chance increase	((100-hpct)/((elte==1+elte==4)?20:((elte==2)?10:5)))	health missing related chance per monster quality	stat('maxhp'.accr)/256	bitshifted stat	fireresist		sksrc ('Consume'.lvl)*3+5	maxfireresist		"min(sksrc ('Consume'.lvl)/2+2,10)"										0	(((stat('hitpoints'.accr) * 100)/stat('maxhp'.accr)) >= 99)?0:(sksrc('Bind Demon'.dm34)+((sksrc('Death Mark'.blvl)*sksrc('Bind Demon'.par8))/100)+((100-((stat('hitpoints'.accr) * 100)/stat('maxhp'.accr)))))	maxhp	"((pcl5>13200)?(min(pcl5,13200+(660*(stat('monster_playercount'.accr)-1)))):pcl5)"								
cr_archer7	614		((sksrc('Bind Demon'.sctk)%12)==0)	frame cap condition check	(sksrc('Bind Demon'.blvl)>=(((elte==1)+(elte == 4))?15:((elte== 2)?10:0)))	"monster quality check (0= normal, 1 = unique, 2 = champion, 3 = super unique, 4 = minion)"	sksrc('Bind Demon'.dm34)+(sksrc('Death Mark'.blvl))	skill related % chance increase	((100-hpct)/((elte==1+elte==4)?20:((elte==2)?10:5)))	health missing related chance per monster quality	stat('maxhp'.accr)/256	bitshifted stat	coldresist		sksrc ('Consume'.lvl)*3+5	maxcoldresist		"min(sksrc ('Consume'.lvl)/2+2,10)"										0	(((stat('hitpoints'.accr) * 100)/stat('maxhp'.accr)) >= 99)?0:(sksrc('Bind Demon'.dm34)+((sksrc('Death Mark'.blvl)*sksrc('Bind Demon'.par8))/100)+((100-((stat('hitpoints'.accr) * 100)/stat('maxhp'.accr)))))	maxhp	"((pcl5>13200)?(min(pcl5,13200+(660*(stat('monster_playercount'.accr)-1)))):pcl5)"								
cr_lancer6	615		((sksrc('Bind Demon'.sctk)%12)==0)	frame cap condition check	(sksrc('Bind Demon'.blvl)>=(((elte==1)+(elte == 4))?15:((elte== 2)?10:0)))	"monster quality check (0= normal, 1 = unique, 2 = champion, 3 = super unique, 4 = minion)"	sksrc('Bind Demon'.dm34)+(sksrc('Death Mark'.blvl))	skill related % chance increase	((100-hpct)/((elte==1+elte==4)?20:((elte==2)?10:5)))	health missing related chance per monster quality	stat('maxhp'.accr)/256	bitshifted stat	lightresist		sksrc ('Consume'.lvl)*3+5	maxlightresist		"min(sksrc ('Consume'.lvl)/2+2,10)"										0	(((stat('hitpoints'.accr) * 100)/stat('maxhp'.accr)) >= 99)?0:(sksrc('Bind Demon'.dm34)+((sksrc('Death Mark'.blvl)*sksrc('Bind Demon'.par8))/100)+((100-((stat('hitpoints'.accr) * 100)/stat('maxhp'.accr)))))	maxhp	"((pcl5>13200)?(min(pcl5,13200+(660*(stat('monster_playercount'.accr)-1)))):pcl5)"								
cr_lancer7	616		((sksrc('Bind Demon'.sctk)%12)==0)	frame cap condition check	(sksrc('Bind Demon'.blvl)>=(((elte==1)+(elte == 4))?15:((elte== 2)?10:0)))	"monster quality check (0= normal, 1 = unique, 2 = champion, 3 = super unique, 4 = minion)"	sksrc('Bind Demon'.dm34)+(sksrc('Death Mark'.blvl))	skill related % chance increase	((100-hpct)/((elte==1+elte==4)?20:((elte==2)?10:5)))	health missing related chance per monster quality	stat('maxhp'.accr)/256	bitshifted stat	lightresist		sksrc ('Consume'.lvl)*3+5	maxlightresist		"min(sksrc ('Consume'.lvl)/2+2,10)"										0	(((stat('hitpoints'.accr) * 100)/stat('maxhp'.accr)) >= 99)?0:(sksrc('Bind Demon'.dm34)+((sksrc('Death Mark'.blvl)*sksrc('Bind Demon'.par8))/100)+((100-((stat('hitpoints'.accr) * 100)/stat('maxhp'.accr)))))	maxhp	"((pcl5>13200)?(min(pcl5,13200+(660*(stat('monster_playercount'.accr)-1)))):pcl5)"								
cr_lancer8	617		((sksrc('Bind Demon'.sctk)%12)==0)	frame cap condition check	(sksrc('Bind Demon'.blvl)>=(((elte==1)+(elte == 4))?15:((elte== 2)?10:0)))	"monster quality check (0= normal, 1 = unique, 2 = champion, 3 = super unique, 4 = minion)"	sksrc('Bind Demon'.dm34)+(sksrc('Death Mark'.blvl))	skill related % chance increase	((100-hpct)/((elte==1+elte==4)?20:((elte==2)?10:5)))	health missing related chance per monster quality	stat('maxhp'.accr)/256	bitshifted stat	lightresist		sksrc ('Consume'.lvl)*3+5	maxlightresist		"min(sksrc ('Consume'.lvl)/2+2,10)"										0	(((stat('hitpoints'.accr) * 100)/stat('maxhp'.accr)) >= 99)?0:(sksrc('Bind Demon'.dm34)+((sksrc('Death Mark'.blvl)*sksrc('Bind Demon'.par8))/100)+((100-((stat('hitpoints'.accr) * 100)/stat('maxhp'.accr)))))	maxhp	"((pcl5>13200)?(min(pcl5,13200+(660*(stat('monster_playercount'.accr)-1)))):pcl5)"								
blunderbore5	618		((sksrc('Bind Demon'.sctk)%12)==0)	frame cap condition check	(sksrc('Bind Demon'.blvl)>=(((elte==1)+(elte == 4))?15:((elte== 2)?10:0)))	"monster quality check (0= normal, 1 = unique, 2 = champion, 3 = super unique, 4 = minion)"	sksrc('Bind Demon'.dm34)+(sksrc('Death Mark'.blvl))	skill related % chance increase	((100-hpct)/((elte==1+elte==4)?20:((elte==2)?10:5)))	health missing related chance per monster quality	stat('maxhp'.accr)/256	bitshifted stat	damageresist		15													0	(((stat('hitpoints'.accr) * 100)/stat('maxhp'.accr)) >= 99)?0:(sksrc('Bind Demon'.dm34)+((sksrc('Death Mark'.blvl)*sksrc('Bind Demon'.par8))/100)+((100-((stat('hitpoints'.accr) * 100)/stat('maxhp'.accr)))))	maxhp	"((pcl5>13600)?(min(pcl5,13600+(680*(stat('monster_playercount'.accr)-1)))):pcl5)"								
blunderbore6	619		((sksrc('Bind Demon'.sctk)%12)==0)	frame cap condition check	(sksrc('Bind Demon'.blvl)>=(((elte==1)+(elte == 4))?15:((elte== 2)?10:0)))	"monster quality check (0= normal, 1 = unique, 2 = champion, 3 = super unique, 4 = minion)"	sksrc('Bind Demon'.dm34)+(sksrc('Death Mark'.blvl))	skill related % chance increase	((100-hpct)/((elte==1+elte==4)?20:((elte==2)?10:5)))	health missing related chance per monster quality	stat('maxhp'.accr)/256	bitshifted stat	damageresist		15													0	(((stat('hitpoints'.accr) * 100)/stat('maxhp'.accr)) >= 99)?0:(sksrc('Bind Demon'.dm34)+((sksrc('Death Mark'.blvl)*sksrc('Bind Demon'.par8))/100)+((100-((stat('hitpoints'.accr) * 100)/stat('maxhp'.accr)))))	maxhp	"((pcl5>13600)?(min(pcl5,13600+(680*(stat('monster_playercount'.accr)-1)))):pcl5)"								
succubus6	634		((sksrc('Bind Demon'.sctk)%12)==0)	frame cap condition check	(sksrc('Bind Demon'.blvl)>=(((elte==1)+(elte == 4))?15:((elte== 2)?10:0)))	"monster quality check (0= normal, 1 = unique, 2 = champion, 3 = super unique, 4 = minion)"	sksrc('Bind Demon'.dm34)+(sksrc('Death Mark'.blvl))	skill related % chance increase	((100-hpct)/((elte==1+elte==4)?20:((elte==2)?10:5)))	health missing related chance per monster quality	stat('maxhp'.accr)/256	bitshifted stat	item_addsksrc _tab	3	2													0	(((stat('hitpoints'.accr) * 100)/stat('maxhp'.accr)) >= 99)?0:(sksrc('Bind Demon'.dm34)+((sksrc('Death Mark'.blvl)*sksrc('Bind Demon'.par8))/100)+((100-((stat('hitpoints'.accr) * 100)/stat('maxhp'.accr)))))	maxhp	"((pcl5>13200)?(min(pcl5,13200+(660*(stat('monster_playercount'.accr)-1)))):pcl5)"								
succubus7	635		((sksrc('Bind Demon'.sctk)%12)==0)	frame cap condition check	(sksrc('Bind Demon'.blvl)>=(((elte==1)+(elte == 4))?15:((elte== 2)?10:0)))	"monster quality check (0= normal, 1 = unique, 2 = champion, 3 = super unique, 4 = minion)"	sksrc('Bind Demon'.dm34)+(sksrc('Death Mark'.blvl))	skill related % chance increase	((100-hpct)/((elte==1+elte==4)?20:((elte==2)?10:5)))	health missing related chance per monster quality	stat('maxhp'.accr)/256	bitshifted stat	item_addsksrc _tab	3	2													0	(((stat('hitpoints'.accr) * 100)/stat('maxhp'.accr)) >= 99)?0:(sksrc('Bind Demon'.dm34)+((sksrc('Death Mark'.blvl)*sksrc('Bind Demon'.par8))/100)+((100-((stat('hitpoints'.accr) * 100)/stat('maxhp'.accr)))))	maxhp	"((pcl5>13200)?(min(pcl5,13200+(660*(stat('monster_playercount'.accr)-1)))):pcl5)"								
succubuswitch6	636		((sksrc('Bind Demon'.sctk)%12)==0)	frame cap condition check	(sksrc('Bind Demon'.blvl)>=(((elte==1)+(elte == 4))?15:((elte== 2)?10:0)))	"monster quality check (0= normal, 1 = unique, 2 = champion, 3 = super unique, 4 = minion)"	sksrc('Bind Demon'.dm34)+(sksrc('Death Mark'.blvl))	skill related % chance increase	((100-hpct)/((elte==1+elte==4)?20:((elte==2)?10:5)))	health missing related chance per monster quality	stat('maxhp'.accr)/256	bitshifted stat	coldresist		sksrc ('Consume'.lvl)*3+10	maxcoldresist		"min(sksrc ('Consume'.lvl)/2+2,10)"										0	(((stat('hitpoints'.accr) * 100)/stat('maxhp'.accr)) >= 99)?0:(sksrc('Bind Demon'.dm34)+((sksrc('Death Mark'.blvl)*sksrc('Bind Demon'.par8))/100)+((100-((stat('hitpoints'.accr) * 100)/stat('maxhp'.accr)))))	maxhp	"((pcl5>13200)?(min(pcl5,13200+(660*(stat('monster_playercount'.accr)-1)))):pcl5)"								
succubuswitch7	637		((sksrc('Bind Demon'.sctk)%12)==0)	frame cap condition check	(sksrc('Bind Demon'.blvl)>=(((elte==1)+(elte == 4))?15:((elte== 2)?10:0)))	"monster quality check (0= normal, 1 = unique, 2 = champion, 3 = super unique, 4 = minion)"	sksrc('Bind Demon'.dm34)+(sksrc('Death Mark'.blvl))	skill related % chance increase	((100-hpct)/((elte==1+elte==4)?20:((elte==2)?10:5)))	health missing related chance per monster quality	stat('maxhp'.accr)/256	bitshifted stat	coldresist		sksrc ('Consume'.lvl)*3+10	maxcoldresist		"min(sksrc ('Consume'.lvl)/2+2,10)"										0	(((stat('hitpoints'.accr) * 100)/stat('maxhp'.accr)) >= 99)?0:(sksrc('Bind Demon'.dm34)+((sksrc('Death Mark'.blvl)*sksrc('Bind Demon'.par8))/100)+((100-((stat('hitpoints'.accr) * 100)/stat('maxhp'.accr)))))	maxhp	"((pcl5>13200)?(min(pcl5,13200+(660*(stat('monster_playercount'.accr)-1)))):pcl5)"								
succubuswitch8	638		((sksrc('Bind Demon'.sctk)%12)==0)	frame cap condition check	(sksrc('Bind Demon'.blvl)>=(((elte==1)+(elte == 4))?15:((elte== 2)?10:0)))	"monster quality check (0= normal, 1 = unique, 2 = champion, 3 = super unique, 4 = minion)"	sksrc('Bind Demon'.dm34)+(sksrc('Death Mark'.blvl))	skill related % chance increase	((100-hpct)/((elte==1+elte==4)?20:((elte==2)?10:5)))	health missing related chance per monster quality	stat('maxhp'.accr)/256	bitshifted stat	coldresist		sksrc ('Consume'.lvl)*3+10	maxcoldresist		"min(sksrc ('Consume'.lvl)/2+2,10)"										0	(((stat('hitpoints'.accr) * 100)/stat('maxhp'.accr)) >= 99)?0:(sksrc('Bind Demon'.dm34)+((sksrc('Death Mark'.blvl)*sksrc('Bind Demon'.par8))/100)+((100-((stat('hitpoints'.accr) * 100)/stat('maxhp'.accr)))))	maxhp	"((pcl5>13200)?(min(pcl5,13200+(660*(stat('monster_playercount'.accr)-1)))):pcl5)"								
fallen6	642		((sksrc('Bind Demon'.sctk)%12)==0)	frame cap condition check	(sksrc('Bind Demon'.blvl)>=(((elte==1)+(elte == 4))?15:((elte== 2)?10:0)))	"monster quality check (0= normal, 1 = unique, 2 = champion, 3 = super unique, 4 = minion)"	sksrc('Bind Demon'.dm34)+(sksrc('Death Mark'.blvl))	skill related % chance increase	((100-hpct)/((elte==1+elte==4)?20:((elte==2)?10:5)))	health missing related chance per monster quality	stat('maxhp'.accr)/256	bitshifted stat	item_addsksrc _tab	2	2													0	(((stat('hitpoints'.accr) * 100)/stat('maxhp'.accr)) >= 99)?0:(sksrc('Bind Demon'.dm34)+((sksrc('Death Mark'.blvl)*sksrc('Bind Demon'.par8))/100)+((100-((stat('hitpoints'.accr) * 100)/stat('maxhp'.accr)))))	maxhp	"((pcl5>12000)?(min(pcl5,12000+(600*(stat('monster_playercount'.accr)-1)))):pcl5)"								
fallen7	643		((sksrc('Bind Demon'.sctk)%12)==0)	frame cap condition check	(sksrc('Bind Demon'.blvl)>=(((elte==1)+(elte == 4))?15:((elte== 2)?10:0)))	"monster quality check (0= normal, 1 = unique, 2 = champion, 3 = super unique, 4 = minion)"	sksrc('Bind Demon'.dm34)+(sksrc('Death Mark'.blvl))	skill related % chance increase	((100-hpct)/((elte==1+elte==4)?20:((elte==2)?10:5)))	health missing related chance per monster quality	stat('maxhp'.accr)/256	bitshifted stat	item_addsksrc _tab	2	2													0	(((stat('hitpoints'.accr) * 100)/stat('maxhp'.accr)) >= 99)?0:(sksrc('Bind Demon'.dm34)+((sksrc('Death Mark'.blvl)*sksrc('Bind Demon'.par8))/100)+((100-((stat('hitpoints'.accr) * 100)/stat('maxhp'.accr)))))	maxhp	"((pcl5>12000)?(min(pcl5,12000+(600*(stat('monster_playercount'.accr)-1)))):pcl5)"								
fallen8	644		((sksrc('Bind Demon'.sctk)%12)==0)	frame cap condition check	(sksrc('Bind Demon'.blvl)>=(((elte==1)+(elte == 4))?15:((elte== 2)?10:0)))	"monster quality check (0= normal, 1 = unique, 2 = champion, 3 = super unique, 4 = minion)"	sksrc('Bind Demon'.dm34)+(sksrc('Death Mark'.blvl))	skill related % chance increase	((100-hpct)/((elte==1+elte==4)?20:((elte==2)?10:5)))	health missing related chance per monster quality	stat('maxhp'.accr)/256	bitshifted stat	item_addsksrc _tab	2	2													0	(((stat('hitpoints'.accr) * 100)/stat('maxhp'.accr)) >= 99)?0:(sksrc('Bind Demon'.dm34)+((sksrc('Death Mark'.blvl)*sksrc('Bind Demon'.par8))/100)+((100-((stat('hitpoints'.accr) * 100)/stat('maxhp'.accr)))))	maxhp	"((pcl5>12000)?(min(pcl5,12000+(600*(stat('monster_playercount'.accr)-1)))):pcl5)"								
fallenshaman6	645		((sksrc('Bind Demon'.sctk)%12)==0)	frame cap condition check	(sksrc('Bind Demon'.blvl)>=(((elte==1)+(elte == 4))?15:((elte== 2)?10:0)))	"monster quality check (0= normal, 1 = unique, 2 = champion, 3 = super unique, 4 = minion)"	sksrc('Bind Demon'.dm34)+(sksrc('Death Mark'.blvl))	skill related % chance increase	((100-hpct)/((elte==1+elte==4)?20:((elte==2)?10:5)))	health missing related chance per monster quality	stat('maxhp'.accr)/256	bitshifted stat	coldresist		sksrc ('Consume'.lvl)*3+10	maxcoldresist		"min(sksrc ('Consume'.lvl)/2+2,10)"										5	(((stat('hitpoints'.accr) * 100)/stat('maxhp'.accr)) >= 99)?0:(sksrc('Bind Demon'.dm34)+((sksrc('Death Mark'.blvl)*sksrc('Bind Demon'.par8))/100)+((100-((stat('hitpoints'.accr) * 100)/stat('maxhp'.accr)))))	maxhp	"((pcl5>12000)?(min(pcl5,12000+(600*(stat('monster_playercount'.accr)-1)))):pcl5)"								
fallenshaman7	646		((sksrc('Bind Demon'.sctk)%12)==0)	frame cap condition check	(sksrc('Bind Demon'.blvl)>=(((elte==1)+(elte == 4))?15:((elte== 2)?10:0)))	"monster quality check (0= normal, 1 = unique, 2 = champion, 3 = super unique, 4 = minion)"	sksrc('Bind Demon'.dm34)+(sksrc('Death Mark'.blvl))	skill related % chance increase	((100-hpct)/((elte==1+elte==4)?20:((elte==2)?10:5)))	health missing related chance per monster quality	stat('maxhp'.accr)/256	bitshifted stat	coldresist		sksrc ('Consume'.lvl)*3+10	maxcoldresist		"min(sksrc ('Consume'.lvl)/2+2,10)"										5	(((stat('hitpoints'.accr) * 100)/stat('maxhp'.accr)) >= 99)?0:(sksrc('Bind Demon'.dm34)+((sksrc('Death Mark'.blvl)*sksrc('Bind Demon'.par8))/100)+((100-((stat('hitpoints'.accr) * 100)/stat('maxhp'.accr)))))	maxhp	"((pcl5>12000)?(min(pcl5,12000+(600*(stat('monster_playercount'.accr)-1)))):pcl5)"								
fallenshaman8	647		((sksrc('Bind Demon'.sctk)%12)==0)	frame cap condition check	(sksrc('Bind Demon'.blvl)>=(((elte==1)+(elte == 4))?15:((elte== 2)?10:0)))	"monster quality check (0= normal, 1 = unique, 2 = champion, 3 = super unique, 4 = minion)"	sksrc('Bind Demon'.dm34)+(sksrc('Death Mark'.blvl))	skill related % chance increase	((100-hpct)/((elte==1+elte==4)?20:((elte==2)?10:5)))	health missing related chance per monster quality	stat('maxhp'.accr)/256	bitshifted stat	coldresist		sksrc ('Consume'.lvl)*3+10	maxcoldresist		"min(sksrc ('Consume'.lvl)/2+2,10)"										5	(((stat('hitpoints'.accr) * 100)/stat('maxhp'.accr)) >= 99)?0:(sksrc('Bind Demon'.dm34)+((sksrc('Death Mark'.blvl)*sksrc('Bind Demon'.par8))/100)+((100-((stat('hitpoints'.accr) * 100)/stat('maxhp'.accr)))))	maxhp	"((pcl5>12000)?(min(pcl5,12000+(600*(stat('monster_playercount'.accr)-1)))):pcl5)"								
fetish6	656		((sksrc('Bind Demon'.sctk)%12)==0)	frame cap condition check	(sksrc('Bind Demon'.blvl)>=(((elte==1)+(elte == 4))?15:((elte== 2)?10:0)))	"monster quality check (0= normal, 1 = unique, 2 = champion, 3 = super unique, 4 = minion)"	sksrc('Bind Demon'.dm34)+(sksrc('Death Mark'.blvl))	skill related % chance increase	((100-hpct)/((elte==1+elte==4)?20:((elte==2)?10:5)))	health missing related chance per monster quality	stat('maxhp'.accr)/256	bitshifted stat	fireresist		sksrc ('Consume'.lvl)*3+10	maxfireresist		"min(sksrc ('Consume'.lvl)/2+2,10)"										0	(((stat('hitpoints'.accr) * 100)/stat('maxhp'.accr)) >= 99)?0:(sksrc('Bind Demon'.dm34)+((sksrc('Death Mark'.blvl)*sksrc('Bind Demon'.par8))/100)+((100-((stat('hitpoints'.accr) * 100)/stat('maxhp'.accr)))))	maxhp	"((pcl5>12000)?(min(pcl5,12000+(600*(stat('monster_playercount'.accr)-1)))):pcl5)"								
fetish7	657		((sksrc('Bind Demon'.sctk)%12)==0)	frame cap condition check	(sksrc('Bind Demon'.blvl)>=(((elte==1)+(elte == 4))?15:((elte== 2)?10:0)))	"monster quality check (0= normal, 1 = unique, 2 = champion, 3 = super unique, 4 = minion)"	sksrc('Bind Demon'.dm34)+(sksrc('Death Mark'.blvl))	skill related % chance increase	((100-hpct)/((elte==1+elte==4)?20:((elte==2)?10:5)))	health missing related chance per monster quality	stat('maxhp'.accr)/256	bitshifted stat	fireresist		sksrc ('Consume'.lvl)*3+10	maxfireresist		"min(sksrc ('Consume'.lvl)/2+2,10)"										0	(((stat('hitpoints'.accr) * 100)/stat('maxhp'.accr)) >= 99)?0:(sksrc('Bind Demon'.dm34)+((sksrc('Death Mark'.blvl)*sksrc('Bind Demon'.par8))/100)+((100-((stat('hitpoints'.accr) * 100)/stat('maxhp'.accr)))))	maxhp	"((pcl5>12000)?(min(pcl5,12000+(600*(stat('monster_playercount'.accr)-1)))):pcl5)"								
fetish8	658		((sksrc('Bind Demon'.sctk)%12)==0)	frame cap condition check	(sksrc('Bind Demon'.blvl)>=(((elte==1)+(elte == 4))?15:((elte== 2)?10:0)))	"monster quality check (0= normal, 1 = unique, 2 = champion, 3 = super unique, 4 = minion)"	sksrc('Bind Demon'.dm34)+(sksrc('Death Mark'.blvl))	skill related % chance increase	((100-hpct)/((elte==1+elte==4)?20:((elte==2)?10:5)))	health missing related chance per monster quality	stat('maxhp'.accr)/256	bitshifted stat	fireresist		sksrc ('Consume'.lvl)*3+10	maxfireresist		"min(sksrc ('Consume'.lvl)/2+2,10)"										0	(((stat('hitpoints'.accr) * 100)/stat('maxhp'.accr)) >= 99)?0:(sksrc('Bind Demon'.dm34)+((sksrc('Death Mark'.blvl)*sksrc('Bind Demon'.par8))/100)+((100-((stat('hitpoints'.accr) * 100)/stat('maxhp'.accr)))))	maxhp	"((pcl5>12000)?(min(pcl5,12000+(600*(stat('monster_playercount'.accr)-1)))):pcl5)"								
fetishblow6	659		((sksrc('Bind Demon'.sctk)%12)==0)	frame cap condition check	(sksrc('Bind Demon'.blvl)>=(((elte==1)+(elte == 4))?15:((elte== 2)?10:0)))	"monster quality check (0= normal, 1 = unique, 2 = champion, 3 = super unique, 4 = minion)"	sksrc('Bind Demon'.dm34)+(sksrc('Death Mark'.blvl))	skill related % chance increase	((100-hpct)/((elte==1+elte==4)?20:((elte==2)?10:5)))	health missing related chance per monster quality	stat('maxhp'.accr)/256	bitshifted stat	fireresist		sksrc ('Consume'.lvl)*3+10	maxfireresist		"min(sksrc ('Consume'.lvl)/2+2,10)"										0	(((stat('hitpoints'.accr) * 100)/stat('maxhp'.accr)) >= 99)?0:(sksrc('Bind Demon'.dm34)+((sksrc('Death Mark'.blvl)*sksrc('Bind Demon'.par8))/100)+((100-((stat('hitpoints'.accr) * 100)/stat('maxhp'.accr)))))	maxhp	"((pcl5>12000)?(min(pcl5,12000+(600*(stat('monster_playercount'.accr)-1)))):pcl5)"								
fetishblow7	660		((sksrc('Bind Demon'.sctk)%12)==0)	frame cap condition check	(sksrc('Bind Demon'.blvl)>=(((elte==1)+(elte == 4))?15:((elte== 2)?10:0)))	"monster quality check (0= normal, 1 = unique, 2 = champion, 3 = super unique, 4 = minion)"	sksrc('Bind Demon'.dm34)+(sksrc('Death Mark'.blvl))	skill related % chance increase	((100-hpct)/((elte==1+elte==4)?20:((elte==2)?10:5)))	health missing related chance per monster quality	stat('maxhp'.accr)/256	bitshifted stat	fireresist		sksrc ('Consume'.lvl)*3+10	maxfireresist		"min(sksrc ('Consume'.lvl)/2+2,10)"										0	(((stat('hitpoints'.accr) * 100)/stat('maxhp'.accr)) >= 99)?0:(sksrc('Bind Demon'.dm34)+((sksrc('Death Mark'.blvl)*sksrc('Bind Demon'.par8))/100)+((100-((stat('hitpoints'.accr) * 100)/stat('maxhp'.accr)))))	maxhp	"((pcl5>12000)?(min(pcl5,12000+(600*(stat('monster_playercount'.accr)-1)))):pcl5)"								
