name	* Description	version	spawnable	rare	level	maxlevel	levelreq	classspecific	class	classlevelreq	frequency	group	mod1code	mod1param	mod1min	mod1max	mod2code	mod2param	mod2min	mod2max	mod3code	mod3param	mod3min	mod3max	transformcolor	itype1	itype2	itype3	itype4	itype5	itype6	itype7	etype1	etype2	etype3	etype4	etype5	multiply	add
Burly	+# Defense	100	1	0	17	70	12				24	101	ac		16	22	ac-miss		6	8						lcha												0	0
Burly	+# Defense	100	1	0	22	75	16				12	101	ac		26	34	ac-miss		10	14						lcha												0	0
Burly	+# Defense	100	1	0	27	80	20				12	101	ac		42	52	ac-miss		16	22						lcha												0	0
Stalwart	+# Defense	100	1	0	32		24				12	101	ac		56	70	ac-miss		22	30						lcha												0	0
Stalwart	+# Defense	100	1	0	37		29				12	101	ac		68	80	ac-miss		30	38						lcha												0	0
Stalwart	+# Defense	100	1	0	42		34				6	101	ac		80	96	ac-miss		42	52						lcha												0	0
Stalwart	+# Defense	100	1	1	55		48				6	101	ac		92	104	ac-miss		50	62						lcha												0	0
Stalwart	+# Defense	100	1	1	69		65				3	101	ac		106	122	ac-miss		58	70						lcha												0	0
Stalwart	+# Defense	100	1	1	81		75				3	101	ac		118	139	ac-miss		66	78						lcha												0	0
Fletcher's	+# to Bow and Crossbow Skills	100	1	1	50		42	ama			2	125	skilltab	0	1	1	dex		5	10	vit		5	10	oran	lcha												0	0
Acrobat's	+# to Passive and Magic Skills	100	1	1	50		42	ama			2	125	skilltab	1	1	1	dex		5	10	vit		5	10	oran	lcha												0	0
Harpoonist's	+# to Javelin and Spear Skills	100	1	1	50		42	ama			2	125	skilltab	2	1	1	dex		5	10	vit		5	10	oran	lcha												0	0
Burning	+# to Fire Skills	100	1	1	50		42	sor			2	125	skilltab	3	1	1	enr		5	10	vit		5	10	cblu	lcha												0	0
Sparking	+# to Lightning Skills	100	1	1	50		42	sor			2	125	skilltab	4	1	1	enr		5	10	vit		5	10	cblu	lcha												0	0
Chilling	+# to Cold Skills	100	1	1	50		42	sor			2	125	skilltab	5	1	1	enr		5	10	vit		5	10	cblu	lcha												0	0
Hexing	+# to Curses	100	1	1	50		42	nec			2	125	skilltab	6	1	1	enr		5	10	vit		5	10	bwht	lcha												0	0
Fungal	+# to Poison and Bone Skills	100	1	1	50		42	nec			2	125	skilltab	7	1	1	enr		5	10	vit		5	10	bwht	lcha												0	0
Graverobber's	+# to Summoning Skills	100	1	1	50		42	nec			2	125	skilltab	8	1	1	enr		5	10	vit		5	10	bwht	lcha												0	0
Lion Branded	+# to Combat Skills	100	1	1	50		42	pal			2	125	skilltab	9	1	1	str		5	10	vit		5	10	dyel	lcha												0	0
Captain's	+# to Offensive Auras	100	1	1	50		42	pal			2	125	skilltab	10	1	1	str		5	10	vit		5	10	dyel	lcha												0	0
Preserver's	+# to Defensive Auras	100	1	1	50		42	pal			2	125	skilltab	11	1	1	str		5	10	vit		5	10	dyel	lcha												0	0
Expert's	+# to Masteries	100	1	1	50		42	bar			2	125	skilltab	12	1	1	str		5	10	vit		5	10	dred	lcha												0	0
Fanatic	+# to Combat Skills	100	1	1	50		42	bar			2	125	skilltab	13	1	1	str		5	10	vit		5	10	dred	lcha												0	0
Sounding	+# to Warcries	100	1	1	50		42	bar			2	125	skilltab	14	1	1	str		5	10	vit		5	10	dred	lcha												0	0
Trainer's	+# to Summoning Skills	100	1	1	50		42	dru			2	125	skilltab	15	1	1	dex		5	10	vit		5	10	dgrn	lcha												0	0
Spiritual	+# to Shape Shifting Skills	100	1	1	50		42	dru			2	125	skilltab	16	1	1	dex		5	10	vit		5	10	dgrn	lcha												0	0
Nature's	+# to Elemental Skills	100	1	1	50		42	dru			2	125	skilltab	17	1	1	dex		5	10	vit		5	10	dgrn	lcha												0	0
Entrapping	+# to Traps	100	1	1	50		42	ass			2	125	skilltab	18	1	1	dex		5	10	vit		5	10	blac	lcha												0	0
Mentalist's	+# to Shadow Disciplines	100	1	1	50		42	ass			2	125	skilltab	19	1	1	dex		5	10	vit		5	10	blac	lcha												0	0
Shogukusha's	+# to Martial Arts	100	1	1	50		42	ass			2	125	skilltab	20	1	1	dex		5	10	vit		5	10	blac	lcha												0	0
Snowflake	Cold Length # of Frames (25 Frames = 1 Second) & +# to Minimum Cold Damage & +# to Maximum Cold Damage	100	1	1	9	20	6				24	137	cold-len		25	25	cold-min		2	4	cold-max		4	5		lcha												0	0
Shivering	Cold Length # of Frames (25 Frames = 1 Second) & +# to Minimum Cold Damage & +# to Maximum Cold Damage	100	1	0	15		11				24	137	cold-len		25	25	cold-min		4	6	cold-max		6	8		lcha												0	0
Boreal	Cold Length # of Frames (25 Frames = 1 Second) & +# to Minimum Cold Damage & +# to Maximum Cold Damage	100	1	0	30		22				12	137	cold-len		25	25	cold-min		6	8	cold-max		10	15		lcha												0	0
Boreal	Cold Length # of Frames (25 Frames = 1 Second) & +# to Minimum Cold Damage & +# to Maximum Cold Damage	100	1	1	30		22				12	137	cold-len		25	25	cold-min		8	10	cold-max		12	18		lcha												0	0
Boreal	Cold Length # of Frames (25 Frames = 1 Second) & +# to Minimum Cold Damage & +# to Maximum Cold Damage	100	1	1	30		22				6	137	cold-len		25	25	cold-min		12	14	cold-max		20	25		lcha												0	0
Ember	+# to Minimum Fire Damage & +# to Maximum Fire Damage	100	1	0	5	20	3				24	138	fire-min		2	4	fire-max		6	8						lcha												0	0
Smoldering	+# to Minimum Fire Damage & +# to Maximum Fire Damage	100	1	0	15		11				12	138	fire-min		4	6	fire-max		10	15						lcha												0	0
Smoking	+# to Minimum Fire Damage & +# to Maximum Fire Damage	100	1	1	28		21				12	138	fire-min		6	8	fire-max		12	18						lcha												0	0
Flaming	+# to Minimum Fire Damage & +# to Maximum Fire Damage	100	1	1	43		35				6	138	fire-min		10	15	fire-max		20	25						lcha												0	0
Static	+# to Minimum Lightning Damage & +# to Maximum Lightning Damage	100	1	0	7	20	5				24	139	ltng-min		2	4	ltng-max		6	8						lcha												0	0
Glowing	+# to Minimum Lightning Damage & +# to Maximum Lightning Damage	100	1	0	14		10				12	139	ltng-min		4	6	ltng-max		10	15						lcha												0	0
Arcing	+# to Minimum Lightning Damage & +# to Maximum Lightning Damage	100	1	1	29		21				12	139	ltng-min		6	8	ltng-max		12	18						lcha												0	0
Shocking	+# to Minimum Lightning Damage & +# to Maximum Lightning Damage	100	1	1	44		36				6	139	ltng-min		10	15	ltng-max		20	25						lcha												0	0
Septic	+# to Minimum Poison Damage & +# to Maximum Poison Damage	100	1	0	10	20	1				24	140	dmg-pois	75	220	280										lcha												0	0
Envenomed	+# to Minimum Poison Damage & +# to Maximum Poison Damage	100	1	0	25		9				12	140	dmg-pois	75	280	360										lcha												0	0
Toxic	+# to Minimum Poison Damage & +# to Maximum Poison Damage	100	1	1	40		20				12	140	dmg-pois	100	360	480										lcha												0	0
Pestilent	+# to Minimum Poison Damage & +# to Maximum Poison Damage	100	1	1	55		34				6	140	dmg-pois	125	480	560										lcha												0	0
Avatar	Adds #-# Fire/Lightning/Cold Damage	100	1	0	45	40	45				6	141	dmg-elem		10	20										lcha												0	0
Avatar	Adds #-# Fire/Lightning/Cold Damage	100	1	1	65		65				6	141	dmg-elem		20	40										lcha												0	0
Avatar	Adds #-# Fire/Lightning/Cold Damage	100	1	1	85		85				6	141	dmg-elem		40	60										lcha												0	0
Hulking	Adds #-# Damage	100	1	0	45	40	45				6	143	dmg-norm		10	20										lcha												0	0
Hulking	Adds #-# Damage	100	1	1	65		65				6	143	dmg-norm		20	40										lcha												0	0
Hulking	Adds #-# Damage	100	1	1	85		85				6	143	dmg-norm		40	60										lcha												0	0
Azure	Cold Resist +#%	100	1	0	10	55	10				24	117	res-cold		7	15	dmg-cold		10	15						lcha												0	0
Lapis	Cold Resist +#%	100	1	0	25		20				12	117	res-cold		16	20	dmg-cold		15	20						lcha												0	0
Cobalt	Cold Resist +#%	100	1	1	45		40				6	117	res-cold		21	25	dmg-cold		20	25						lcha												0	0
Sapphire	Cold Resist +#%	100	1	1	60		55				3	117	res-cold		26	30	dmg-cold		25	30						lcha												0	0
Crimson	Fire Resist +#%	100	1	0	10	55	10				24	118	res-fire		7	15	dmg-fire		10	15						lcha												0	0
Russet	Fire Resist +#%	100	1	0	25		20				12	118	res-fire		16	20	dmg-fire		15	20						lcha												0	0
Garnet	Fire Resist +#%	100	1	1	45		40				6	118	res-fire		21	25	dmg-fire		20	25						lcha												0	0
Ruby	Fire Resist +#%	100	1	1	60		55				3	118	res-fire		26	30	dmg-fire		25	30						lcha												0	0
Tangerine	Lightning Resist +#%	100	1	0	10	55	10				24	119	res-ltng		7	15	dmg-ltng		10	15						lcha												0	0
Ocher	Lightning Resist +#%	100	1	0	25		20				12	119	res-ltng		16	20	dmg-ltng		15	20						lcha												0	0
Coral	Lightning Resist +#%	100	1	1	45		40				6	119	res-ltng		21	25	dmg-ltng		20	25						lcha												0	0
Amber	Lightning Resist +#%	100	1	1	60		55				3	119	res-ltng		26	30	dmg-ltng		25	30						lcha												0	0
Beryl	Poison Resist +#%	100	1	0	10	55	10				24	120	res-pois		7	15	dmg-pois	75	50	50						lcha												0	0
Viridian	Poison Resist +#%	100	1	0	25		20				12	120	res-pois		16	20	dmg-pois	75	75	75						lcha												0	0
Jade	Poison Resist +#%	100	1	1	45		40				6	120	res-pois		21	25	dmg-pois	75	100	100						lcha												0	0
Emerald	Poison Resist +#%	100	1	1	60		55				3	120	res-pois		26	30	dmg-pois	75	125	125						lcha												0	0
Shimmering	All Resistances +#	100	1	0	25	55	20				10	116	res-all		3	6	dmg-elem		10	15						lcha												0	0
Shimmering	All Resistances +#	100	1	1	45		40				5	116	res-all		8	12	dmg-elem		15	20						lcha												0	0
Shimmering	All Resistances +#	100	1	1	65		60				1	116	res-all		13	15	dmg-elem		20	25						lcha												0	0
Lizard's	+# to Mana	100	1	0	1	20	1				24	115	mana		3	7	regen-mana		5	5						lcha												0	0
Lizard's	+# to Mana	100	1	0	7	35	5				24	115	mana		8	13	regen-mana		5	5						lcha												0	0
Lizard's	+# to Mana	100	1	0	15	45	10				24	115	mana		14	20	regen-mana		5	5						lcha												0	0
Snake's	+# to Mana	100	1	0	24	60	20				12	115	mana		21	26	regen-mana		7	7						lcha												0	0
Snake's	+# to Mana	100	1	0	31	70	30				12	115	mana		27	33	regen-mana		7	7						lcha												0	0
Snake's	+# to Mana	100	1	0	40	80	40				12	115	mana		34	39	regen-mana		7	7						lcha												0	0
Serpent's	+# to Mana	100	1	1	48		50				6	115	mana		40	46	regen-mana		10	10						lcha												0	0
Serpent's	+# to Mana	100	1	1	60		65				6	115	mana		47	52	regen-mana		10	10						lcha												0	0
Serpent's	+# to Mana	100	1	1	81		85				3	115	mana		53	59	regen-mana		10	10						lcha												0	0
Lucky	#% Better Chance of Getting Magic Items	100	1	0	21	50	10				24	114	mag%		10	15	gold%		20	30						lcha												0	0
Lucky	#% Better Chance of Getting Magic Items	100	1	1	38		35				12	114	mag%		15	20	gold%		30	40						lcha												0	0
Lucky	#% Better Chance of Getting Magic Items	100	1	1	55		50				6	114	mag%		20	25	gold%		40	50						lcha												0	0
